Pickup Date,Pickup Day,Pickup Time,Pickup Location,Vehicle,Rating
13-09-2014,Saturday,07:45:00 PM," 1000 Anderson Ave High Bridge, BX",Skyline,3.219842844
13-09-2014,Saturday,07:45:00 PM," 1006 Evergreen Ave Soundview, BX",Skyline,3.973084173
13-09-2014,Saturday,07:45:00 PM,553 W 51 St Nyc,Skyline,3.515815692
13-09-2014,Saturday,07:45:00 PM,555 W 57 ST NYC,First Class,3.290288124
13-09-2014,Saturday,07:45:00 PM,"8 f h a .. 2400 Sedgwick Ave Jerome, BX",Skyline,3.054786671
13-09-2014,Saturday,07:45:00 PM,"9 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",American,3.115571832
13-09-2014,Saturday,07:45:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Carmel,3.384237551
13-09-2014,Saturday,07:45:00 PM,"esquina ne E 213th St Williamsbridge, BX",Diplo,3.622485221
13-09-2014,Saturday,07:45:00 PM,"MAZCY'S NW Cross County Mall YONKERS, NY.",Carmel,4.269023507
13-09-2014,Saturday,07:45:00 PM,"METRO PCS 2 W Fordham Rd Jerome, BX",First Class,4.843487762
13-09-2014,Saturday,07:45:00 PM,"niÒo 75 W 190th St Jerome, BX",Carmel,4.966830802
13-09-2014,Saturday,07:45:00 PM,salida cumming st 4791 Broadway NYC,Diplo,3.790228445
13-09-2014,Saturday,07:45:00 PM,skina nw   W 89 St NYC,Prestige,4.165740489
14-09-2014,Sunday,07:46:00 PM,"8  FORDHAM  HILLMAIN GATE 2400 Sedgwick Ave Jerome, BX",Skyline,3.16227838
14-09-2014,Sunday,07:46:00 PM,"MCDONALDS NE E 170th St High Bridge, BX",First Class,4.826057504
14-09-2014,Sunday,07:46:00 PM,"STOP N SHOP 1 Cross County Mall YONKERS, NY.",First Class,3.035180064
14-09-2014,Sunday,07:47:00 PM," 100 Carver Lp Co-Op City, BX",American,3.747417434
14-09-2014,Sunday,07:47:00 PM," 100 Dreiser Lp Co-Op City, BX",Prestige,3.978612229
14-09-2014,Sunday,07:47:00 PM,"7 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Prestige,3.909963587
14-09-2014,Sunday,07:47:00 PM,"9 FORDHAM HILLedif9 2400 Sedgwick Ave Jerome, BX",Diplo,4.352060253
14-09-2014,Sunday,07:47:00 PM,"BARBERIA 2386 W 184th St Jerome, BX",American,4.297789286
14-09-2014,Sunday,07:47:00 PM,"main gate2 2400 Sedgwick Ave Jerome, BX",First Class,4.273918074
14-09-2014,Sunday,07:47:00 PM,ON RIVERSIDE DR 3333 Broadway NYC,Skyline,3.903399726
14-09-2014,Sunday,07:47:00 PM,restaurant althu sw Broadway NYC,American,4.143522935
14-09-2014,Sunday,07:47:00 PM,slim jim 579 W 215 St NYC,Prestige,3.58639387
14-09-2014,Sunday,07:48:00 PM,"  E 149th St Cortlandt, BX",Skyline,4.938653155
14-09-2014,Sunday,07:48:00 PM, 1 FORDHAM PLAZA Bronx,First Class,3.106155296
14-09-2014,Sunday,07:48:00 PM," 100 Van Cortlandt Park S Kingsbridge, BX",Skyline,4.278513202
14-09-2014,Sunday,07:48:00 PM,"BASE 170 W Fordham Rd Jerome, BX",First Class,3.947731333
14-09-2014,Sunday,07:48:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,3.480010681
14-09-2014,Sunday,07:48:00 PM,"esquina ne Melrose Ave South Bronx, BX",Skyline,4.684350953
14-09-2014,Sunday,07:48:00 PM,"esquina nw Bainbridge Ave Williamsbridge, BX",Prestige,4.195822327
14-09-2014,Sunday,07:48:00 PM,"MAIN GATE 2400 Sedgwick Ave Jerome, BX",American,3.324275582
14-09-2014,Sunday,07:48:00 PM,post office nw Vermilyea Ave NYC,Skyline,3.07650575
14-09-2014,Sunday,07:48:00 PM,Ria Envia 4149 Broadway NYC,Skyline,3.440600213
14-09-2014,Sunday,07:48:00 PM,"TARGET 50 W 225th St Kingsbridge, BX",Diplo,4.680792732
14-09-2014,Sunday,07:49:00 PM," 1 E 198th St Jerome, BX",Skyline,4.446154923
14-09-2014,Sunday,07:49:00 PM,"BASE  170 W Fordham Rd Jerome, BX",Diplo,4.397373866
14-09-2014,Sunday,07:49:00 PM,hotel caribe  515 W 145 St NYC,Skyline,4.909596039
14-09-2014,Sunday,07:49:00 PM,post office nw Vermilyea Ave NYC,Diplo,3.031085746
14-09-2014,Sunday,07:49:00 PM,"shiluete restaurant ne Broadway Kingsbridge, BX",Diplo,3.461405549
14-09-2014,Sunday,07:49:00 PM,"shiluete restaurant ne Broadway Kingsbridge, BX",Skyline,4.50281664
14-09-2014,Sunday,07:49:00 PM,squina 1470 Madison Ave NYC,Prestige,4.325772178
14-09-2014,Sunday,07:49:00 PM,target arriba 40 W 225 St NYC,American,3.75655333
14-09-2014,Sunday,07:50:00 PM, 1 Bogardus Pl NYC,First Class,4.455826326
14-09-2014,Sunday,07:50:00 PM," 100 Alcott Pl Co-Op City, BX",Diplo,3.342645107
14-09-2014,Sunday,07:50:00 PM, 100 W 33 St New York,Prestige,3.726457787
14-09-2014,Sunday,07:50:00 PM,55 W 44 St Nyc,Skyline,4.506467738
14-09-2014,Sunday,07:50:00 PM,551 5 Ave Nyc,Carmel,4.477865599
14-09-2014,Sunday,07:50:00 PM,"9 FHA  2400 Sedgwick Ave Jerome, BX",Skyline,4.227776486
14-09-2014,Sunday,07:50:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Prestige,4.965866574
14-09-2014,Sunday,07:50:00 PM,"menor 2060 Grand Concourse Tremont, BX",First Class,3.44098989
14-09-2014,Sunday,07:50:00 PM,por el parqueo 159-38 Harlem River Dr NYC,American,4.532310569
14-09-2014,Sunday,07:50:00 PM,salida 215 st 55 Park Ter E NYC,Skyline,3.10604491
14-09-2014,Sunday,07:50:00 PM,salon la paloma 21 Sherman Ave NYC,Diplo,3.681375796
14-09-2014,Sunday,07:50:00 PM,suv 128 Sherman Ave NYC,Skyline,3.092786795
14-09-2014,Sunday,07:50:00 PM,suv 1405 Park Ave NYC,Skyline,4.166912655
14-09-2014,Sunday,07:51:00 PM,  test Queens,Diplo,4.803739804
14-09-2014,Sunday,07:51:00 PM," 100 Alcott Pl Co-Op City, BX",Prestige,4.211329211
14-09-2014,Sunday,07:51:00 PM," 100 Alcott Pl Co-Op City, BX",Diplo,3.01910871
14-09-2014,Sunday,07:51:00 PM," 1011 Washington Ave Morrisania, BX",First Class,4.705649065
14-09-2014,Sunday,07:51:00 PM," 1041 University Ave High Bridge, BX",First Class,3.519312401
14-09-2014,Sunday,07:51:00 PM," 1044 Hoe Ave Foxhurst, BX",Diplo,4.07648253
14-09-2014,Sunday,07:51:00 PM,"5 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Prestige,3.793881239
14-09-2014,Sunday,07:51:00 PM,"6 FORDHAM HILL OVA 1 H 2400 Sedgwick Ave Jerome, BX",Carmel,3.246839772
14-09-2014,Sunday,07:51:00 PM,"9 FHA 2400 Sedgwick Ave Jerome, BX",Carmel,3.289725486
14-09-2014,Sunday,07:51:00 PM,"BARBERIA GREÒA 2386 Davidson Ave Jerome, BX",Diplo,3.723448673
14-09-2014,Sunday,07:51:00 PM,"creditcard 1500 Noble Ave Soundview, BX",Carmel,4.221013088
14-09-2014,Sunday,07:51:00 PM,"JR RESTAURAT 859 White Plains Rd Clason Point, BX",Skyline,3.403481489
14-09-2014,Sunday,07:51:00 PM,"LIQUOR STORE 3  E 176th St Morris Heights, BX",Skyline,3.754408398
14-09-2014,Sunday,07:51:00 PM,"NORTH CENTRAL HOSP 3424 KOSSUTH AVE Williamsbridge, BX",Diplo,4.77537097
14-09-2014,Sunday,07:51:00 PM,"NORTH CENTRAL HOSP 3424 KOSSUTH AVE Williamsbridge, BX",First Class,3.739412162
14-09-2014,Sunday,07:51:00 PM,"parqueo 2724 Heath Ave Kingsbridge, BX",Skyline,3.672056971
14-09-2014,Sunday,07:51:00 PM,por el frente 150 W 225 St NYC,Skyline,3.691765683
14-09-2014,Sunday,07:51:00 PM,post office nw Vermilyea Ave NYC,Diplo,4.141954992
14-09-2014,Sunday,07:51:00 PM,"pruebaaa 268 W Fordham Rd Jerome, BX",Skyline,3.171989169
14-09-2014,Sunday,07:51:00 PM,REST 505 W 211 St NYC,First Class,3.11162191
14-09-2014,Sunday,07:51:00 PM,restaurant tratoria 4996 Broadway NYC,Carmel,4.185659368
14-09-2014,Sunday,07:51:00 PM,"salida 229th st 2840 Bailey Ave Kingsbridge, BX",American,3.829461078
14-09-2014,Sunday,07:51:00 PM,target arriba 40 W 225 St NYC,Prestige,4.625293955
14-09-2014,Sunday,07:51:00 PM,target arriba 40 W 225 St NYC,Diplo,4.272563189
14-09-2014,Sunday,07:51:00 PM,"uhaul 230 W 230th St Kingsbridge, BX",First Class,4.902344276
14-09-2014,Sunday,07:52:00 PM," 100 E Mosholu Pkwy S Fordham, BX",American,3.625598529
14-09-2014,Sunday,07:52:00 PM," 1016 E 174th St Westfarms, BX",Prestige,4.524685041
14-09-2014,Sunday,07:52:00 PM," 1020 Ave Saint John South Bronx, BX",Diplo,3.626520938
14-09-2014,Sunday,07:52:00 PM,"5 Fordham Hill 2400 Sedgwick Ave Jerome, BX",First Class,3.307912708
14-09-2014,Sunday,07:52:00 PM,"8 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Carmel,4.77001699
14-09-2014,Sunday,07:52:00 PM,"clinica 1894 Walton Ave Morris Heights, BX",Diplo,3.163437175
14-09-2014,Sunday,07:52:00 PM,la marina 348 Dyckman St NYC,First Class,3.880304363
14-09-2014,Sunday,07:52:00 PM,"la potencia 1900 Jerome Ave Morris Heights, BX",Prestige,4.456553648
14-09-2014,Sunday,07:52:00 PM,P mark 410 W 207 St NYC,Prestige,4.702013049
14-09-2014,Sunday,07:52:00 PM,SALSA CON FUEGO 2297  Cedar Ave Bronx,Skyline,4.692634158
14-09-2014,Sunday,07:53:00 PM," 100 E Mosholu Pkwy S Fordham, BX",Diplo,4.827695533
14-09-2014,Sunday,07:53:00 PM,ESQUINA SW Broadway NYC,Carmel,4.040254052
14-09-2014,Sunday,07:53:00 PM,ictoria secret sw W 34 St NYC,First Class,3.49421775
14-09-2014,Sunday,07:53:00 PM,post office nw Vermilyea Ave NYC,Diplo,3.477198616
14-09-2014,Sunday,07:53:00 PM,RESTAURANT JUDY 1505 Lexington Av NYC,Prestige,4.9665424
14-09-2014,Sunday,07:53:00 PM,"SUPERMARKET 1150 Woodycrest Ave High Bridge, BX",Carmel,4.780026396
14-09-2014,Sunday,07:54:00 PM," 1 Piermont Rd TENAFLY, NJ",American,3.748842784
14-09-2014,Sunday,07:54:00 PM," 100 W Mosholu Pkwy S Jerome, BX",American,4.553427322
14-09-2014,Sunday,07:54:00 PM," 1000   Pelham Pkwy S Morris Park, BX",American,4.767160918
14-09-2014,Sunday,07:54:00 PM,"BASE 170 W Fordham Rd Jerome, BX",First Class,4.602676932
14-09-2014,Sunday,07:54:00 PM,"crab shanty 361 City Island Ave City Island, BX",Diplo,3.734963304
14-09-2014,Sunday,07:54:00 PM,DELIBRE 600 W 139 St NYC,Diplo,3.928805256
14-09-2014,Sunday,07:54:00 PM,por el frente  150 W 225 St NYC,Skyline,3.632248342
14-09-2014,Sunday,07:54:00 PM,"PRUEBAAA 2297 Cedar Ave Jerome, BX",Skyline,4.514281066
14-09-2014,Sunday,07:54:00 PM,skina femenina nw W 125 St NYC,First Class,3.948208168
14-09-2014,Sunday,07:54:00 PM,"ujana restaurant 500 City Island Ave City Island, BX",Diplo,4.289425572
14-09-2014,Sunday,07:55:00 PM," 1   E 198th St Jerome, BX",Carmel,4.822550532
14-09-2014,Sunday,07:55:00 PM, 1 Adrian Ave NYC,Skyline,4.252290165
14-09-2014,Sunday,07:55:00 PM," 10 Pennyfield Ave Throgs Neck, BX",First Class,3.786936498
14-09-2014,Sunday,07:55:00 PM," 100 Debs Pl Co-Op City, BX",First Class,3.184909626
14-09-2014,Sunday,07:55:00 PM," 100 E Mosholu Pkwy S Fordham, BX",Skyline,3.522300544
14-09-2014,Sunday,07:55:00 PM," 100 Van Cortlandt Park S Kingsbridge, BX",Skyline,3.679941866
14-09-2014,Sunday,07:55:00 PM," 1014 Longfellow Ave Foxhurst, BX",Skyline,4.806125372
14-09-2014,Sunday,07:55:00 PM," 1016 E 174th St Westfarms, BX",Diplo,3.748241544
14-09-2014,Sunday,07:55:00 PM,"corner nw Webb Ave Jerome, BX",Prestige,4.973421777
14-09-2014,Sunday,07:55:00 PM,"jet set motel minivan 4565 3rd Ave Fordham, BX",Diplo,3.016057801
14-09-2014,Sunday,07:55:00 PM,"LA IGLESIA 2355 University Ave Jerome, BX",First Class,4.518156391
14-09-2014,Sunday,07:55:00 PM,"mullaly park ne Jerome Ave Cortlandt, BX",Prestige,4.282326485
14-09-2014,Sunday,07:55:00 PM,"parke nw Jerome Ave High Bridge, BX",Carmel,4.684111315
14-09-2014,Sunday,07:55:00 PM,"PRUEBAAA 2297 Cedar Ave Jerome, BX",Carmel,4.409117696
14-09-2014,Sunday,07:55:00 PM,"PRUEBAAA 2297 Cedar Ave Jerome, BX",Skyline,3.817474352
14-09-2014,Sunday,07:55:00 PM,"RED LOBSTER 2090 Bartow Ave Co-Op City, BX",Diplo,3.605160446
14-09-2014,Sunday,07:55:00 PM,salida del hospital  W 165 St NYC,First Class,4.860573969
14-09-2014,Sunday,07:55:00 PM,"supermarket nw Woodycrest Ave High Bridge, BX",American,4.507308344
14-09-2014,Sunday,07:56:00 PM," 100 E Mosholu Pkwy S Fordham, BX",Prestige,3.38361535
14-09-2014,Sunday,07:56:00 PM," 1020 Ave Saint John South Bronx, BX",American,4.118385081
14-09-2014,Sunday,07:56:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,4.423406049
15-09-2014,Monday,07:56:00 PM,"8 f h a .. 2400 Sedgwick Ave Jerome, BX",First Class,3.53413514
15-09-2014,Monday,07:56:00 PM,"9 FORDHAM HILLedif9 2400 Sedgwick Ave Jerome, BX",American,3.635628189
15-09-2014,Monday,07:56:00 PM,"jet set motel 4565 3rd Ave Fordham, BX",Diplo,4.574751906
15-09-2014,Monday,07:56:00 PM,OPUS Lounge 417  W 202 St NYC,First Class,4.012106663
15-09-2014,Monday,07:56:00 PM,"PARKEO 3600 Bailey Ave Kingsbridge, BX",First Class,4.756729589
15-09-2014,Monday,07:56:00 PM,salida 183st 4300 Broadway NYC,First Class,4.78588503
15-09-2014,Monday,07:56:00 PM,salida 213 st 5008 Broadway NYC,Prestige,4.027035859
15-09-2014,Monday,07:56:00 PM,salida del hospital  W 165 St NYC,Diplo,4.297796124
15-09-2014,Monday,07:56:00 PM,salida del hospital  W 165 St NYC,Skyline,3.450244738
15-09-2014,Monday,07:56:00 PM,salon  4996 Broadway NYC,Skyline,3.257380193
15-09-2014,Monday,07:56:00 PM,salon 256 Nagle Ave NYC,Diplo,4.887746335
15-09-2014,Monday,07:56:00 PM,"siloouuett ne Broadway Kingsbridge, BX",Diplo,3.548944713
15-09-2014,Monday,07:56:00 PM,taller  W 202 St NYC,Skyline,3.908836947
15-09-2014,Monday,07:57:00 PM, 100 Casals Pl Bronx,Skyline,3.049038064
15-09-2014,Monday,07:57:00 PM,"5 fordham hill 2400 Sedgwick Ave Jerome, BX",First Class,4.345194608
15-09-2014,Monday,07:57:00 PM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class,4.500047456
15-09-2014,Monday,07:57:00 PM,hotel caribe  515 W 145 St NYC,Skyline,3.775626552
15-09-2014,Monday,07:57:00 PM,"jet set motel 4565 3rd Ave Fordham, BX",Prestige,3.681722867
15-09-2014,Monday,07:57:00 PM,"PRUEBAAA 2297 Cedar Ave Jerome, BX",Skyline,3.07276701
15-09-2014,Monday,07:57:00 PM,salida del hospital  W 165 St NYC,Skyline,3.458637788
15-09-2014,Monday,07:57:00 PM,staple  5716 Broadway Bronx,First Class,3.22670659
15-09-2014,Monday,07:57:00 PM,"suv  2301 Loring Pl N Jerome, BX",Skyline,3.813631734
15-09-2014,Monday,07:57:00 PM,targe arriba 40 W 225 St NYC,Diplo,3.059960671
15-09-2014,Monday,07:58:00 PM,"  Morris Ave Cortlandt, BX",Skyline,3.490740469
15-09-2014,Monday,07:58:00 PM," 10 Gabriel Dr Baychester, BX",Skyline,3.241067806
15-09-2014,Monday,07:58:00 PM," 1024 Walton Ave High Bridge, BX",First Class,3.876111354
15-09-2014,Monday,07:58:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Diplo,3.295307689
15-09-2014,Monday,07:58:00 PM,SAIIDA POR 161 ST 900 Riverside Dr NYC,Diplo,3.733374053
15-09-2014,Monday,07:58:00 PM,salon// por la 212 st 4996 Broadway NYC,Diplo,3.091508591
15-09-2014,Monday,07:58:00 PM,"supermarket nw W Fordham Rd Jerome, BX",Skyline,3.868923757
15-09-2014,Monday,07:59:00 PM,  test Queens,First Class,3.674835719
15-09-2014,Monday,07:59:00 PM," 100 Donizetti Pl Co-Op City, BX",Skyline,4.143448898
15-09-2014,Monday,07:59:00 PM," 100 E Mosholu Pkwy S Fordham, BX",American,4.175348347
15-09-2014,Monday,07:59:00 PM,"9 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class,4.107235221
15-09-2014,Monday,07:59:00 PM,"jet set motel 4565 3rd Ave Fordham, BX",Carmel,3.789344066
15-09-2014,Monday,07:59:00 PM,"mc donald 26 W Fordham Rd Jerome, BX",Carmel,3.111247771
15-09-2014,Monday,07:59:00 PM,on 86  st 140 Riverside Dr NYC,Skyline,4.729399949
15-09-2014,Monday,07:59:00 PM,por arriba 920 Riverside Dr NYC,American,3.264673443
15-09-2014,Monday,07:59:00 PM,"prueba 268 W Fordham Rd Jerome, BX",Diplo,4.78657469
15-09-2014,Monday,07:59:00 PM,"salida por la 181 st 2121 Grand Concourse Tremont, BX",Skyline,4.95811733
15-09-2014,Monday,07:59:00 PM,"sin city cabaret 2520 Park Ave Cortlandt, BX",Skyline,3.22428616
15-09-2014,Monday,07:59:00 PM,"ujana restaurant 500 City Island Ave City Island, BX",Skyline,3.205652961
15-09-2014,Monday,07:59:00 PM,"WESTERN BEEF NE Southern Blvd Westfarms, BX",Skyline,4.129819596
15-09-2014,Monday,08:00:00 PM,  Tiffany St- VEILE Bronx,Skyline,4.834936235
15-09-2014,Monday,08:00:00 PM," 1  E 198th St Jerome, BX",Diplo,3.785374105
15-09-2014,Monday,08:00:00 PM," 1000 Burke Ave Baychester, BX",American,4.012564745
15-09-2014,Monday,08:00:00 PM," 101 Lincoln Ave Mott Haven, BX",Skyline,3.354802364
15-09-2014,Monday,08:00:00 PM," 1014 Longfellow Ave Foxhurst, BX",American,4.045794499
15-09-2014,Monday,08:00:00 PM,"55 Richard Drive Waldwick, NJ",Diplo,3.816219865
15-09-2014,Monday,08:00:00 PM,55 W 14 St NYC,Skyline,3.842730942
15-09-2014,Monday,08:00:00 PM,55 W 25 St NYC,Skyline,4.115938407
15-09-2014,Monday,08:00:00 PM,55 W 26 St NYC,Prestige,4.245410132
15-09-2014,Monday,08:00:00 PM,55 Wall St Nyc,Prestige,4.589034844
15-09-2014,Monday,08:00:00 PM,550 W 54 St Nyc,American,3.504889216
15-09-2014,Monday,08:00:00 PM,550 W 54 St Nyc,First Class,4.933102367
15-09-2014,Monday,08:00:00 PM,"550 WOODS RD Westbury, LI",Diplo,4.434004519
15-09-2014,Monday,08:00:00 PM,"55-12 111th St Corona, QU",American,4.333538288
15-09-2014,Monday,08:00:00 PM,555 W 53 St Nyc,First Class,3.545831539
15-09-2014,Monday,08:00:00 PM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Prestige,4.468827213
15-09-2014,Monday,08:00:00 PM,"7 7f fordham hill 2400 Sedgwick Ave Jerome, BX",Carmel,4.218923667
15-09-2014,Monday,08:00:00 PM,"al crusar base 170 W Fordham Rd Jerome, BX",Diplo,3.878112327
15-09-2014,Monday,08:00:00 PM,"BASE  170 W Fordham Rd Jerome, BX",Diplo,4.060121876
15-09-2014,Monday,08:00:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Skyline,3.436626735
15-09-2014,Monday,08:00:00 PM,"BASE 170 W Fordham Rd Jerome, BX",American,3.545916928
15-09-2014,Monday,08:00:00 PM,"credit card 1348 Elder Ave Soundview, BX",First Class,4.689787505
15-09-2014,Monday,08:00:00 PM,Jacoby Hospital 1410 Pelham Pkwy S Bronx,First Class,4.891569653
15-09-2014,Monday,08:00:00 PM,"la potencia 1900 Jerome Ave Morris Heights, BX",Carmel,4.586745145
15-09-2014,Monday,08:00:00 PM,"main 111 E 210th St Williamsbridge, BX",Diplo,4.811719801
15-09-2014,Monday,08:00:00 PM,"picina 300 W Tremont Ave Morris Heights, BX",Diplo,3.990727378
15-09-2014,Monday,08:00:00 PM,taboo lounge  Dyckman St NYC,Prestige,3.204786926
15-09-2014,Monday,08:01:00 PM,  368 LA PASAJERA DEJO LA LLAVE EN SU CARRO  NYC,Prestige,4.130258807
15-09-2014,Monday,08:01:00 PM, 1 FORDHAM PLAZA Bronx,Prestige,3.025293379
15-09-2014,Monday,08:01:00 PM, 1 UPDATE AVAILABLE. FOLLOW INSTRUCTIONS. Bronx,Prestige,4.955296082
15-09-2014,Monday,08:01:00 PM," 100 E Mosholu Pkwy S Fordham, BX",Diplo,4.35988558
15-09-2014,Monday,08:01:00 PM,"7 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Skyline,3.301127592
15-09-2014,Monday,08:01:00 PM,"LINCOLN TOWN CAR 1260 Sheridan Ave Morrisania, BX",Skyline,3.851437285
15-09-2014,Monday,08:01:00 PM,"parqueo 2724 Heath Ave Kingsbridge, BX",Skyline,4.937578234
15-09-2014,Monday,08:01:00 PM,PATHMARK 401 W 207 St NYC,First Class,3.18806194
15-09-2014,Monday,08:01:00 PM,post office nw Vermilyea Ave NYC,First Class,3.710968445
15-09-2014,Monday,08:01:00 PM,salida 213 st 5008 Broadway NYC,Carmel,3.766882261
15-09-2014,Monday,08:01:00 PM,"SALON 2391 Grand Concourse Fordham, BX",Diplo,3.046130152
15-09-2014,Monday,08:01:00 PM,tattoo shop 165 Sherman Ave NYC,Diplo,3.849876832
15-09-2014,Monday,08:02:00 PM,"  362 Southern Blvd Mott Haven, BX",First Class,4.012397277
15-09-2014,Monday,08:02:00 PM," 1000 Trinity Ave Morrisania, BX",Prestige,4.767763686
15-09-2014,Monday,08:02:00 PM," 1001 E Gun Hill Rd Baychester, BX",First Class,3.575329037
15-09-2014,Monday,08:02:00 PM,"5 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Diplo,4.201935944
15-09-2014,Monday,08:02:00 PM,"66 Van Cortlandt Park South, Bronx, NY, Un 66 Van Cortlandt Park S Bronx",Carmel,4.439729214
15-09-2014,Monday,08:02:00 PM,"66 Van Cortlandt Park South, Bronx, NY, Un 66 Van Cortlandt Park S Bronx",American,4.308399679
15-09-2014,Monday,08:02:00 PM,"9 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",American,3.988821801
15-09-2014,Monday,08:02:00 PM,"barberia grena 23 W 184th St Jerome, BX",Diplo,3.321716436
15-09-2014,Monday,08:02:00 PM,"BARBERIA GREÒA 2386 Davidson Ave Jerome, BX",First Class,4.189645569
15-09-2014,Monday,08:02:00 PM,"emergency 225 E 149th St Cortlandt, BX",Diplo,4.855548396
15-09-2014,Monday,08:02:00 PM,"EMERGENCY 4482 3rd Ave Fordham, BX",First Class,4.85268181
15-09-2014,Monday,08:02:00 PM,"esquina nw Grand Ave Jerome, BX",First Class,4.03839251
15-09-2014,Monday,08:02:00 PM,hotel caribe  515 W 145 St NYC,Carmel,3.976237828
15-09-2014,Monday,08:02:00 PM,"PRUEBAAA 2297 Cedar Ave Jerome, BX",First Class,3.225735456
15-09-2014,Monday,08:02:00 PM,st. barnabas hospital 4482 3rd Ave Bronx,Diplo,3.936788904
15-09-2014,Monday,08:02:00 PM,"STORAGEstorage 245 W Fordham Rd Jerome, BX",Carmel,4.133537378
15-09-2014,Monday,08:03:00 PM, 1 Bogardus Pl NYC,First Class,3.208667752
15-09-2014,Monday,08:03:00 PM, 1 UPDATE AVAILABLE. FOLLOW INSTRUCTIONS. Bronx,American,3.344331324
15-09-2014,Monday,08:03:00 PM," 1000 E Gun Hill Rd Baychester, BX",Diplo,3.301139635
15-09-2014,Monday,08:03:00 PM," 1030 Woodycrest Ave High Bridge, BX",First Class,4.775537693
15-09-2014,Monday,08:03:00 PM,"BARBERSHOP - BARBERIA 1460 Macombs Rd High Bridge, BX",American,3.654073539
15-09-2014,Monday,08:03:00 PM,"DELIVERY 1600 Sedgwick Ave Morris Heights, BX",First Class,3.364138261
15-09-2014,Monday,08:03:00 PM,"gastation nw Jerome Ave Jerome, BX",American,3.68493257
15-09-2014,Monday,08:03:00 PM,"post office ne Grand Concourse Cortlandt, BX",Carmel,3.681293081
15-09-2014,Monday,08:03:00 PM,salida 213 st 5008 Broadway NYC,Skyline,4.635339282
15-09-2014,Monday,08:03:00 PM,"school 231 W 246th St Riverdale, BX",Skyline,3.503297904
15-09-2014,Monday,08:03:00 PM,"sin citi 2520 Park Ave Cortlandt, BX",Skyline,4.049808696
15-09-2014,Monday,08:03:00 PM,squina 1470 Madison Ave NYC,Diplo,4.723799879
15-09-2014,Monday,08:03:00 PM,vas para quueens 20 Bogardus Pl NYC,Diplo,3.641504263
15-09-2014,Monday,08:04:00 PM," 100 E Mosholu Pkwy S Fordham, BX",Diplo,4.965948284
15-09-2014,Monday,08:04:00 PM,MEILSTEIN BUILD.. 177 Fort Washington Ave NYC,Skyline,4.858268414
15-09-2014,Monday,08:04:00 PM,"parque ne Broadway Riverdale, BX",Prestige,3.177850708
15-09-2014,Monday,08:04:00 PM,"parqueo 2724 Heath Ave Kingsbridge, BX",Diplo,4.753105153
15-09-2014,Monday,08:04:00 PM,por el rio 156-08 Riverside Dr W NYC,Skyline,3.025011133
15-09-2014,Monday,08:04:00 PM,"salida por loring pl 120 W 183rd St Morris Heights, BX",Diplo,3.59054159
